job_title,resume_index,category,experience_level,match_score,resume_preview
Sales Executive,317,INFORMATION-TECHNOLOGY,Senior,0.0114,         PROJECT MANAGER       Summary     Technical Support Professional skilled at resolving complex customer service issues in a timely manner. Enj
Sales Executive,318,INFORMATION-TECHNOLOGY,Senior,0.0221,         ADJUNCT INSTRUCTOR             Skill Highlights        Quality Engineering Process Improvement Acceptance Testing Strategic Planning Organiza
Sales Executive,319,INFORMATION-TECHNOLOGY,Senior,0.0037,         ASP.NET WEB DEVELOPER           Accomplishments      Won Associate of the Month award at CYIENT  Member of the team which won the Team of the
Sales Executive,320,INFORMATION-TECHNOLOGY,Mid,0.0128,"         ASSISTANT FOOTBALL COACH       Summary    Enthusiastic, reliable recent graduate with academic background in business and marketing. Ability "
Sales Executive,321,INFORMATION-TECHNOLOGY,Senior,0.0134,         SYSTEM ADMINISTRATOR             Experience        03/2009      Company Name          21674	SKSIT Security and the Wireless Environment	     
Sales Executive,322,INFORMATION-TECHNOLOGY,Senior,0.0,         STAFF ASSISTANT       Professional Summary    Highly organized and detail-oriented Staff Assistant with  more than  14  years experience supp
Sales Executive,323,INFORMATION-TECHNOLOGY,Senior,0.0055,         SUPPORT & NETWORK SERVICES INTERN       Professional Summary     Technical Support Analyst  with technical and troubleshooting repair experti
Sales Executive,324,INFORMATION-TECHNOLOGY,Senior,0.0345,         IT MANAGER       Summary    Ten years of management experience with a focus on team building and project management. Ten years of experience 
Sales Executive,325,INFORMATION-TECHNOLOGY,Senior,0.025,"         PRACTICE MANAGER       Executive Summary    Strategic, motivational, and solutions-focused leader with an MBA and with extensive experience i"
Sales Executive,326,INFORMATION-TECHNOLOGY,Senior,0.0593,         IT DIRECTOR               Accomplishments      CXA- 206-1 | Citrix XenApp 6.5 Basic Administration; IT Security Essentials; Spiceworks 101: F
Sales Executive,327,INFORMATION-TECHNOLOGY,Senior,0.0263,"         FREELANCE IT CONSULTANT       Career Overview    Highly skilled, results-driven Information Technology Specialist/Consultant with experience "
Sales Executive,328,INFORMATION-TECHNOLOGY,Senior,0.0061,         STAFF PHARMACIST       Summary     Patient and professional excellence oriented Pharmacist with Doctor of Pharmacy and Master in Science degr
Sales Executive,329,INFORMATION-TECHNOLOGY,Senior,0.0071,         SENIOR VICE-PRESIDENT AND CHIEF INFORMATION OFFICER             Core Accomplishments    Strategized with various areas of business to develop
Sales Executive,330,INFORMATION-TECHNOLOGY,Senior,0.0151,         AMC COMPUTER SPECIALIST AND INTERN       Summary     Information Technology Specialist with twenty nine years of experience launching environ
Sales Executive,331,INFORMATION-TECHNOLOGY,Senior,0.0658,"         MASTER DATA MANAGER           Experience      Master Data Manager  ,     01/2019   to   Current     Company Name   –   City  ,   State      A"
Sales Executive,332,INFORMATION-TECHNOLOGY,Senior,0.0238,         CORPORATE PROJECT MANAGER       Career Overview    Seasoned project manager driven to achieve results through strategic planning and professi
Sales Executive,333,INFORMATION-TECHNOLOGY,Senior,0.0144,         IT TECHNOLOGY SPECIALIST       Professional Summary     Analyst with extensive experience in Information Technology. Proficiencies include tr
Sales Executive,334,INFORMATION-TECHNOLOGY,Senior,0.0306,         IT MANAGER             Highlights          Customer and Client Relations  Advanced Troubleshooting Techniques  Project Management and Trackin
Sales Executive,335,INFORMATION-TECHNOLOGY,Senior,0.0108,"         SUBJECT MATTER EXPERT (INFORMATION TECHNOLOGY ASSISTANT)             Qualifications        SAP, HP ALM, Network Configuration, Database Manag"
Sales Executive,336,INFORMATION-TECHNOLOGY,Senior,0.0178,         TRAINING MANAGER         Executive Summary     Qualified Training Manager offering a record of successful job performance with proven problem
Sales Executive,337,TEACHER,Senior,0.0212,"         TEACHER         Professional Summary     Master teacher looking for new role and Industry. I'm looking to leverage the valuable skills, knowl"
Sales Executive,338,TEACHER,Mid,0.0,"         TEACHER       Summary    I taught 5th, 2nd, and 3rd grade for the last fifteen years.  I typically worked with general education students, co"
Sales Executive,339,TEACHER,Mid,0.0038,"         TEACHER               Skills    charts, Excellent communication, conferences, Conflict resolution, Critical thinking, focus, instruction, ins"
Sales Executive,340,TEACHER,Mid,0.0065,         TEACHER       Summary    Obtain a position working in customer service where I can utilize my friendly and outgoing attitude. I'm very a naly
Sales Executive,341,TEACHER,Senior,0.0,"         TEACHER           Skills     E ducator: People skills , enthusiasti c, problem-solve r, great organizational skills , encouraging, technology"
Sales Executive,342,TEACHER,Senior,0.0027,         TEACHER           Summary     Kind and compassionate Elementary School Teacher dedicated to creating an atmosphere that is stimulating and en
Sales Executive,343,TEACHER,Senior,0.0,         TEACHER      Farrah M.    Bauman         Professional Summary    A position as an adjunct teacher/professor with major responsibilities that 
Sales Executive,344,TEACHER,Senior,0.0013,         TEACHER         Professional Summary     Over the past ten years I have excelled at effectively building highly motivated teams of varying ba
Sales Executive,345,TEACHER,Senior,0.0052,         TEACHER       Professional Summary    EXCEPTIONAL SPECIAL EDUCATION PROFESSIONAL SEEKING DIRECTOR POSITION Passionate educator who strongly b
Sales Executive,346,TEACHER,Senior,0.0,         TEACHER         Summary    My applied experience in elementary level teaching combined with my B.A in History/Music as well Alt. Certificatio
Sales Executive,347,TEACHER,Senior,0.0,"         TEACHER           Core Accomplishments      Girl Scouts of the Missouri Heartland ­ Cole County Service Unit Manager, Community 2012 ­ presen"
Sales Executive,348,TEACHER,Senior,0.0077,"         TEACHER         Professional Summary    An experienced human resource training professional with demonstrated success in developing, deliveri"
Sales Executive,349,TEACHER,Senior,0.0026,"         TEACHER           Summary    Highly ethical, dependable, and diligent expert in the Curriculum Development field.      Highlights          Cu"
Sales Executive,350,TEACHER,Senior,0.0011,         TEACHER           Summary     Thank you for taking the time to read this. I am presenting you this resume to express my interest in a Social 
Sales Executive,351,TEACHER,Senior,0.0064,"         TEACHER       Professional Summary     Savvy teacher with superb Problem Solving, SEO, Analytics and  Microsoft Office skills. Reliable, orga"
Sales Executive,352,TEACHER,Senior,0.0034,         TEACHER       Profile     I am a highly qualified K-12 Vocal Music Teacher holding a BS in Music Education from Kansas State University and S
Sales Executive,353,TEACHER,Senior,0.0028,         TEACHER           Summary     Applying for a Teaching PositionChildcare professional skilled at remaining calm under pressure while keeping t
Sales Executive,354,TEACHER,Senior,0.0094,         TEACHER       Professional Summary    Highly organized and detail-oriented Administrative Professional with  more than 10 years experience su
Sales Executive,355,TEACHER,Senior,0.0014,         TEACHER       Summary    Kind and compassionate Elementary and Middle School Teacher dedicated to creating an atmosphere that is stimulating 
Sales Executive,356,TEACHER,Senior,0.0,"       TEACHER       Professional Summary    To be enthusiastic, highly motivated and dedicated to instilling in children the passion to become life-l"
Sales Executive,357,TEACHER,Senior,0.0019,"         TEACHER       Summary         Kind, compassionate and highly motivated Teacher dedicated to creating an atmosphere that is stimulating and en"
Sales Executive,358,TEACHER,Senior,0.0015,"         TEACHER         Professional Background     Certified Nursing Assistant with experience serving chronically ill patients, including assisting"
Sales Executive,359,TEACHER,Senior,0.0009,         TEACHER           Summary      Kind and compassionate Elementary School Teacher dedicated to creating an atmosphere that is stimulating and e
Sales Executive,360,TEACHER,Senior,0.0,"         TEACHER             Interests    RANGOLI DANCE COMPANY          Los Angeles, CA
Lead/Post-Graduate Company Dancer          2004 - Present
*Gr"
Sales Executive,361,TEACHER,Senior,0.0048,"         TEACHER       Summary      Experienced, detail-oriented Program Manager with excellent communication, problem solving and strategic planning "
Sales Executive,362,TEACHER,Senior,0.0,"         TEACHER       Professional Summary    Looking for a position to use my strong passion for children's development, together with skills and ex"
Sales Executive,363,TEACHER,Senior,0.0022,         TEACHER       Summary     Child care professional with background as a Family Support  Specialist and a Teacher looking to join a growing  an
Sales Executive,364,TEACHER,Senior,0.0032,         TEACHER       Summary     Talented early education professional with diverse experience in planning and implementing various activities for p
Sales Executive,365,TEACHER,Senior,0.0338,"         TEACHER           Summary    Experienced Assistant Manager adept at problem solving, customer service and hiring and training hardworking, qu"
Sales Executive,366,TEACHER,Senior,0.0413,"         TEACHER       Executive Profile    Passionate, creative leader with more than 5 years experience spearheading special events, projects, and i"
Sales Executive,367,TEACHER,Senior,0.001,"         TEACHER           Summary    Seasoned instructor bringing 27.5 years experience teaching chemistry, physics and mathematics.
Knowledgeable ab"
Sales Executive,368,TEACHER,Senior,0.0027,"         TEACHER       Summary    Seeking an Education Coordinator position with a company that will allow me to fully manage curriculum development, "
Sales Executive,369,TEACHER,Senior,0.0101,"         TEACHER           Summary    Teacher] with [11] years experience. Specialty areas include [Classroom Management, Behavioral Development, Moti"
Sales Executive,370,TEACHER,Senior,0.0389,         TEACHER       Career Overview     Highly enthusiastic customer service professional with 15 years client interface experience.Enthusiastic cu
Sales Executive,371,TEACHER,Senior,0.0038,"         TEACHER       Professional Summary     Microbiology with emphasis in foods,  food protection specialist, Master of Science. Experience in uni"
Sales Executive,372,TEACHER,Mid,0.0,"         TEACHER           Experience     08/2015   to   07/2017     Teacher    Company Name   －   City  ,   State      Implement instructional activi"
Sales Executive,373,TEACHER,Mid,0.0,         TEACHER       Summary    Highly motivated and hard working Medical Assistant with knowledge of technical and medical support and excellent co
Sales Executive,374,TEACHER,Senior,0.0011,         TEACHER       Summary    An elementary-school teacher with many years of success in teaching classes and developing children's learning abili
Sales Executive,375,TEACHER,Mid,0.0068,"         TEACHER           Summary     Teacher devoted to helping children think creatively, solve problems independently and respect themselves and o"
Sales Executive,376,TEACHER,Senior,0.0025,"         TEACHER       Willing to relocate: Anywhere      Professional Summary     To maintain a long term position in a cohesive, diverse environment"
Sales Executive,377,TEACHER,Senior,0.0018,"         TEACHER       Summary     Dedicated teaching and counseling educator with 17 of experience.  I have successfully taught English to students, "
Sales Executive,378,TEACHER,Senior,0.0,"         TEACHER           Summary     Highly enthusiastic ,motivated, responsible, caring, dedicated and committed High School Math Educator who has "
Sales Executive,379,TEACHER,Senior,0.003,         TEACHER         Summary     Education professional driven to create an environment that promotes hands-on learning for children at all stages
Sales Executive,380,TEACHER,Senior,0.0074,         TEACHER       Summary     Energetic with years experience in high-level executive support roles. Organized and professional. Dedicated and fo
Sales Executive,381,TEACHER,Senior,0.0012,"         TEACHER           Summary     Committed and highly dedicated professional with over fifteen years of  extensive experience teaching, counseli"
Sales Executive,382,TEACHER,Senior,0.0175,"         TEACHER       Summary      Accomplished, experienced, well educated business minded career seeker who takes great pride in establishing stron"
Sales Executive,383,TEACHER,Senior,0.0119,         TEACHER             Accomplishments      Monitor school districts in delinquent status and recommend warrants to withhold state funds adminis
Sales Executive,384,TEACHER,Senior,0.0129,         TEACHER       Summary     Responsible Special Education Teacher with excellent communication skills demonstrated by 10 years of teaching expe
Sales Executive,385,TEACHER,Senior,0.0034,         TEACHER         Summary     M ath Teacher with excellent communication skills. Organized and driven with the innate ability to stay on task. 
Sales Executive,386,TEACHER,Senior,0.0162,         TEACHER          Facebook:    Lamaestram4kidscare@yahoo.com    Email: mariela28perez@gmail.com         Professional Summary    Highly motivat
Sales Executive,387,TEACHER,Mid,0.0058,"         TEACHER       Summary    A dedicated Teacher and Marine Corps Veteran experienced in many different working environments, I am accustomed to "
Sales Executive,388,TEACHER,Senior,0.0009,         TEACHER AND READING TEACHER       Summary     Energetic  employee  with  over 9  years experience in administrative.  Dedicated and focused  
Sales Executive,389,TEACHER,Senior,0.0115,"         MATH TEACHER  
MATH INTERVENTION TEACHER       Summary    Seeking an Academic Advisor Position Lifelong learner who continually strives to un"
Sales Executive,390,TEACHER,Mid,0.0048,"         KINDERGARTEN TEACHER       Summary     Dedicated educator committed to creating a classroom atmosphere that is stimulating, encouraging and s"
Sales Executive,391,TEACHER,Mid,0.002,"         ASSISTANT TEACHER       Summary     An organized professional, with experience fostering a cohesive student learning environment. Experience "
Sales Executive,392,TEACHER,Mid,0.0118,"         ENGLISH TEACHER       Summary     Well organized, thorough, dedicated professional with documented success in undertaking various tasks and r"
Sales Executive,393,TEACHER,Mid,0.0047,"         SUBSTITUTE TEACHER           Skills    Computer literate, drivers, listening, natural, packaging, quality, rapport, teaching      Experience "
Sales Executive,394,TEACHER,Mid,0.0157,"         SUBSTITUTE TEACHER         Skills        Outlook, Excel, Word, PowerPoint, QuickBooks and OneNote            Experience     09/2016   to   Cu"
Sales Executive,395,TEACHER,Mid,0.0051,"         PRE-SERVICE TEACHER         Summary    Seeking a middle grades  math or science teaching position where I can contribute my creativity, class"
Sales Executive,396,TEACHER,Senior,0.0011,         INCLUSION TEACHER       Professional Summary    Highly motivated and student-focused educator with a key focus on the individual needs of stu
Sales Executive,397,TEACHER,Senior,0.0104,         DIRECTOR/PRESCHOOL TEACHER       Summary     Personable education professional driven to inspire students to achieve personal and academic su
Sales Executive,398,TEACHER,Entry,0.0037,"             PRESCHOOL TEACHER       Professional Summary      Efficient, accurate and detail-oriented with and innate drive to provide exceptional se"
Sales Executive,399,TEACHER,Senior,0.0017,"         BI TEACHER       Summary    Motivated teaching professional with over 25 years' experience addressing student needs and ensuring
proper stude"
Sales Executive,400,TEACHER,Mid,0.0,         ASSISTANT TEACHER       Summary     Childcare professional skilled at remaining calm under pressure while keeping the daycare setting light a
Sales Executive,401,TEACHER,Senior,0.0047,"         LEAD TEACHER       Summary    To secure a position where I can utilize my skills, work ethic, achievement where we it can be an asset to
your"
Sales Executive,402,TEACHER,Senior,0.0199,"         GUEST TEACHER       Professional Overview    A detail - oriented, high energy Social Science Teacher with the ability to motivate students to"
Sales Executive,403,TEACHER,Senior,0.0094,"         SUBSTITUTE TEACHER         Summary    HEALTH ADMINISTRATION HOSPITAL OPERATIONS PUBLIC SERVICE major. An intelligent, enthusiastic young prof"
Sales Executive,404,TEACHER,Mid,0.0024,"         PRESCHOOL TEACHER       Summary    Enthusiastic Preschool Teacher talented at teaching visual art, music and theater.
Engages children with d"
Sales Executive,405,TEACHER,Mid,0.0,"         PRESCHOOL TEACHER       Summary    Short term, to utilize skills as in the costumer service industry to prepare for my career in the future. "
Sales Executive,406,TEACHER,Senior,0.0013,"         ENGLISH TEACHER       Summary    I am an imaginative teacher committed to staying current with the latest teaching theories and trends, as we"
Sales Executive,407,TEACHER,Senior,0.0043,         GUEST TEACHER           Floral Designerwrite your own title     I am a certified professional floral designer mentored by an AIFD founding me
Sales Executive,408,TEACHER,Senior,0.0024,"         ASSISTANT TEACHER           Summary     Teacher's Aide who has lovingly taught 8 children, ages 0 through 18 months. Thorough in guiding chil"
Sales Executive,409,TEACHER,Senior,0.0013,"         ART TEACHER       Summary     Creative and caring leader who has earned trust and respect from students, colleagues and administration for 11"
Sales Executive,410,TEACHER,Senior,0.0147,"         LEAD TEACHER       Summary     Solid background in special needs and early childhood education, with strong emphasis in children's developmen"
Sales Executive,411,TEACHER,Senior,0.0023,         ASSOCIATE TEACHER             Accomplishments      Bachelor of Science in Management and Business The Marshall Award 2007  The Barbara Hume M
Sales Executive,412,TEACHER,Mid,0.0,         SCIENCE TEACHER       Summary     Dedicated Teacher adept at challenging students to reach their full potential. Ensures that every student i
Sales Executive,413,TEACHER,Senior,0.0016,         SPANISH TEACHER       Summary     Friendly and energetic Spanish teacher with ten years expertise in academic instruction and classroom manag
Sales Executive,414,TEACHER,Senior,0.0111,"         HISTORY TEACHER       Professional Summary    To be employed as an Administrative Assistant or similar role where my
interpersonal communicat"
Sales Executive,415,TEACHER,Senior,0.002,         MASTER TEACHER       Highlights          Home schooling knowledge  Calm and patient  Certified in Early Childhood Education  Head Start progr
Sales Executive,416,TEACHER,Senior,0.0022,"       Kimberly  Fisheli       Summary     Dedicated and responsive Special Education Teacher with proven skills in classroom management, behavior mod"
Sales Executive,417,TEACHER,Senior,0.0063,          TW       SUBSTITUTE TEACHER           Experience      Company Name   -   Substitute Teacher    01/2008   -   Current    On-call substitute f
Sales Executive,418,TEACHER,Senior,0.0049,         CLASSROOM TEACHER         Professional Summary     Skilled and experienced classroom teacher certified and licensed to teach in the State of 
Sales Executive,419,TEACHER,Senior,0.0,     Marilyn    Hunter       Summary     Focused on providing professional service and support to every office visitor. Diligent about scheduling appo
Sales Executive,420,TEACHER,Senior,0.019,           Kpandipou    Koffi         Summary      Compassionate teaching professional delivering exemplary support and assistance to teachers and stu
Sales Executive,421,TEACHER,Senior,0.0139,           PRESCHOOL TEACHER         Professional Summary    Detail-oriented teacher with experience. Demonstrated success in personal and professiona
Sales Executive,422,TEACHER,Senior,0.003,"         HISTORY TEACHER         Experience      History Teacher  ,     08/2006   to   Current     Company Name   –   City  ,   State      Seventh gra"
Sales Executive,423,TEACHER,Senior,0.0035,"         LEAD TEACHER       Accomplishments      Chosen to participate as part of a collaborative with Amelia Gambetti (Reggio Schools, Reggio Emilia,"
Sales Executive,424,TEACHER,Senior,0.0,         TEACHER ASSISTANT         Work History      Company Name               Professional Summary    Currently working towards my Education/Career 
Sales Executive,425,TEACHER,Senior,0.0029,"       TEACHER ASSISTANT       Skills     Accounts Payable, Advertising, Bookkeeping, Budgets, Charts, Customer Service, Financial Reporting, Payroll,"
Sales Executive,426,TEACHER,Senior,0.0023,"         MATH TEACHER        Menrit    Mansour         Professional Summary     Educational professional accomplished in organizing teacher curricula,"
Sales Executive,427,TEACHER,Senior,0.1635,"         SUBSTITUTE TEACHER       Summary     Receiving an education on Psychology and pursuing my teaching certification,ha been the best professiona"
Sales Executive,428,TEACHER,Senior,0.0046,"         ASSISTANT TEACHER       Summary    Energetic Childcare Provider with 7+ years working with children in settings such as a day care center, in"
Sales Executive,429,TEACHER,Senior,0.0015,         KINDERGARTEN TEACHER           Summary    I have been an elementary educator for Henrico County Public Schools for 16 years. I have taught He
Sales Executive,430,TEACHER,Senior,0.0033,         READING TEACHER           Summary     I am a highly motivated educator and self-starter with a passionate commitment to learners and their su
Sales Executive,431,TEACHER,Senior,0.0065,"         LEAD TEACHER       Summary    Use the knowledge and firsthand experience that I have gained through my various education, work in both civilI"
Sales Executive,432,TEACHER,Senior,0.0,"         BIOLOGY TEACHER           Experience     11/2016   to   Current     Biology Teacher    Company Name   －   City  ,   State      Execute, imple"
Sales Executive,433,TEACHER,Senior,0.019,"         SUBSTITUTE TEACHER       Summary    Administrative Assistant with 16+ years experience working with corporations, law firms, and large and sm"
Sales Executive,434,TEACHER,Senior,0.006,"         HOMEBOUND TEACHER       Career Focus    Utilize skills and talents in order to plan, direct, and manage the procurement of food products, equ"
Sales Executive,435,TEACHER,Senior,0.0044,"         SUBSTITUTE TEACHER       Professional Summary    Enthusiastic and self-motivated professional, with experience as a youth worker, seeks an op"
Sales Executive,436,TEACHER,Senior,0.0014,"         CLASSROOM TEACHER           Summary    Experienced education professional, with a background in instructional design, seeking opportunities t"
Sales Executive,437,TEACHER,Senior,0.0009,         ASSISTANT TEACHER       Career Focus    I am looking into changing careers and establishing a career.  I have had a wide variety of jobs incl
Sales Executive,438,TEACHER,Senior,0.0065,         ENGINEERING TEACHER       Professional Summary    To obtain a challenging position in the field of Engineering and to work within a team envi
Sales Executive,439,ADVOCATE,Senior,0.0012,"         ADVOCATE         Professional Summary     Conscientious attorney with experience in government relations, educational law and advocacy for fa"
Sales Executive,440,ADVOCATE,Senior,0.0327,"         ADVOCATE       Summary    In-depth knowledge of taking orders, compute charges, and administer billing or payments.
* Hands-on experience in "
Sales Executive,441,ADVOCATE,Senior,0.0107,         ADVOCATE       Summary    Seeking a part time or prn generalist position in Human Resource. Conflict Resolution Team Building Mentoring and C
Sales Executive,442,ADVOCATE,Senior,0.0615,           DONOR ADVOCATE         Professional Summary     Organized professional with a passion to help others. Backed by four years of classroom tea
Sales Executive,443,ADVOCATE,Senior,0.0071,         HEALTH ADVOCATE         Professional Summary     I am an empowered health advocate with excellent communication and active listening skills w
Sales Executive,444,ADVOCATE,Senior,0.011,         FAMILY ADVOCATE       Summary      [Job Title]  adept at identifying and documenting cases of child abuse. Skilled at finding and implementin
Sales Executive,445,ADVOCATE,Senior,0.029,         CUSTOMER ADVOCATE           Career Overview      Objective     To secure an Administrative Specialist/Office Manager position and use my expe
Sales Executive,446,ADVOCATE,Senior,0.0,"         PATIENT ADVOCATE           Professional Profile     Detail-oriented, efficient and organized, with extensive background in community-based or"
Sales Executive,447,ADVOCATE,Senior,0.0233,"         CONSUMER ADVOCATE       Summary    To obtain a position that would utilize my strong customer service, communication, and leadership skills a"
Sales Executive,448,ADVOCATE,Senior,0.0134,"         YOUTH ADVOCATE       Professional Summary     Motivated, enthusiastic, responsible and goal-oriented young educator seeking new opportunities"
Sales Executive,449,ADVOCATE,Senior,0.0056,"         PATIENT ADVOCATE         Career Overview    Skilled medical assistant with the sound knowledge of technical support, medical duties and cleri"
Sales Executive,450,ADVOCATE,Senior,0.0101,         PATIENT ADVOCATE           Summary    Seeking an opportunity in an Management/HR Department where my professional experience and education wi
Sales Executive,451,ADVOCATE,Senior,0.0051,"         COMMUNITY ADVOCATE       Summary     Dedicated and focused Community Advocate who excels at prioritizing, completing multiple tasks simultane"
Sales Executive,452,ADVOCATE,Senior,0.0185,         VICTIM ADVOCATE       Professional Summary      Social worker with more that five years of experience as Multicultural Victim  Advocate  and 
Sales Executive,453,ADVOCATE,Senior,0.03,         CUSTOMER ADVOCATE       Professional Summary    Customer care professional pursuing a position in an organization seeking an ardent problem s
Sales Executive,454,ADVOCATE,Senior,0.0089,"         CUSTOMER ADVOCATE       Professional Summary    I was in R.O.T.C for 4 years in high school. I Was in our unarmed drill team, I was second in"
Sales Executive,455,ADVOCATE,Senior,0.035,"         PATIENT ADVOCATE       Summary    Customer service professional dedicated to effective team management and customer satisfaction,
bringing ex"
Sales Executive,456,ADVOCATE,Senior,0.0369,"         BENEFIT ADVOCATE           Career Overview     Customer Service Representative who maintains a high level of professionalism, patience and ef"
Sales Executive,457,ADVOCATE,Senior,0.0014,         ADVOCATE GENERAL           Professional Summary    Over eleven years experience in management in the Criminal Justice and Mental Health disci
Sales Executive,458,ADVOCATE,Senior,0.0183,"         VICTIM ADVOCATE       Summary     Highly motivating, detail-oriented, and adaptable social services professional skilled in intakes and asses"
Sales Executive,459,ADVOCATE,Senior,0.0026,"         MEMBER ADVOCATE         Education and Training     2009     University of the Incarnate Word  City  ,   State      Bachelor of Business Admin"
Sales Executive,460,ADVOCATE,Senior,0.0286,"         FAMILY ADVOCATE       Professional Summary     A motivated professional with practical, analytical, and operational skills with resourceful p"
Sales Executive,461,ADVOCATE,Senior,0.0131,"         PATIENT ADVOCATE       Summary    Highly driven, organized and motivated Patient Advocate with over 7 years of experience in the healthcare f"
Sales Executive,462,ADVOCATE,Senior,0.0214,         COMMUNITY ADVOCATE           Summary     Compassionat e social services professional and active listener dedicated to working tirelessly with
Sales Executive,463,ADVOCATE,Senior,0.031,         SHELTER ADVOCATE           Summary     Dynamic shelter advocate with years of clerical experience that is great with communication skills and
Sales Executive,464,ADVOCATE,Senior,0.007,         VOLUNTEER ADVOCATE       Summary     Talented Bachelor of Arts Graduate seeking to obtain an entry level Professional position within your co
Sales Executive,465,ADVOCATE,Senior,0.0279,"         CUSTOMER ADVOCATE           Career Overview     Enthusiastic customer service/telesales representative with in-depth knowledge of sales, acco"
Sales Executive,466,ADVOCATE,Senior,0.0223,         PATIENT ADVOCATE           Summary     Compassionate and professional  Crisis Specialist  who believes excellent people skills and open commu
Sales Executive,467,ADVOCATE,Mid,0.0094,"         CUSTOMER ADVOCATE           Summary     To obtain a position in Company.       Education      BBA   :   Marketing  ,   2014    University of "
Sales Executive,468,ADVOCATE,Senior,0.09,"         FULFILLMENT ADVOCATE       Summary    Guadalajara, Jalisco, Mexico 
With a 8 year experience on the manufacturing and IT companies and knowin"
Sales Executive,469,ADVOCATE,Senior,0.0013,"         DISABILITY ADVOCATE           Professional Summary    Dedicated Public Health Administrator, adept at public and community relations, staff d"
Sales Executive,470,ADVOCATE,Senior,0.0088,"         VETERAN ADVOCATE INTERN         Professional Summary    An industrious, organized professional with excellent analytical and observational sk"
Sales Executive,471,ADVOCATE,Senior,0.0356,         SENIOR CLIENT ADVOCATE II       Accomplishments      Earned the Workgroup for Electronic Data Interchange (WEDI) Award of Merit 2 years in a 
Sales Executive,472,ADVOCATE,Senior,0.0121,"         SCHOOL SUCCESS ADVOCATE           Accomplishments      YMCA Camp Orkila (Orcas Island, WA) Adventure Team Facilitator, 2011 Facilitated all o"
Sales Executive,473,ADVOCATE,Senior,0.0271,         GRADATION CANDIDATE ADVOCATE       Executive Summary      High-energy Manager successful in building and motivating dynamic teams. Cultivates
Sales Executive,474,ADVOCATE,Senior,0.011,"    Summary    Administrative support professional with experience working in a fast past environment, demanding strong organizational, technical and "
Sales Executive,475,ADVOCATE,Senior,0.03,"         BILINGUAL CLIENT ADVOCATE       Professional Summary     Organized, hardworking, and reliable social worker dedicated to providing effective "
Sales Executive,476,ADVOCATE,Senior,0.0075,         CUSTOMER SUCCESS ADVOCATE           Professional Profile    Operate a register efficiently and effectively. Keep receiving area organized; ma
Sales Executive,477,ADVOCATE,Senior,0.0187,"         SENIOR MEMBER ADVOCATE       Summary     To obtain a position with a corporation that can benefit from my highly adapted organizational, prob"
Sales Executive,478,ADVOCATE,Senior,0.0119,         CUSTOMER SERVICE ADVOCATE II           Summary     Qualified Lead Customer Service Representative with 16 + years in fast-paced customer serv
Sales Executive,479,ADVOCATE,Senior,0.0072,         CHILD ADVOCATE MANAGER       Summary    To apply creative problem solving and management skills with a growing company. To manage people and 
Sales Executive,480,ADVOCATE,Senior,0.0178,         CHILD FAMILY ADVOCATE           Professional Profile     Talented administrative professional with background in accounting and finance. Exte
Sales Executive,481,ADVOCATE,Senior,0.0669,         CUSTOMER SERVICE ADVOCATE           Professional Summary     Talented Customer Service manager skilled at balancing customer needs and compan
Sales Executive,482,ADVOCATE,Senior,0.0014,         CUSTOMER SERVICE ADVOCATE           Summary     Detail-oriented Administrative/ Clerical support with extensive experience performing medical
Sales Executive,483,ADVOCATE,Senior,0.0218,         QUALITY ASSURANCE ADVOCATE           Summary    I have recently completed five years of military service with the United States Army. During 
Sales Executive,484,ADVOCATE,Senior,0.0122,         COURT APPOINTED SPECIAL ADVOCATE           Summary     Financial professional who is a self-starter and capable of effectively functioning wi
Sales Executive,485,ADVOCATE,Senior,0.0275,"         BENEFIT ADVOCATE SUPERVISOR           Summary    Represent a reputable company as an Underwriter, proving my value by building and 
supportin"
Sales Executive,486,ADVOCATE,Senior,0.0177,"         COMMUNITY RELATIONS ADVOCATE SUPERVISOR       Summary    To be afforded the opportunity to apply my advanced administrative, problem solving,"
Sales Executive,487,ADVOCATE,Senior,0.0265,         CLIENT RELATIONS ADVOCATE       Career Overview     Seeking a challenging and rewarding career in Customer Service that would utilize acquire
Sales Executive,488,ADVOCATE,Senior,0.0439,         CASE MANAGER/OUTREACH ADVOCATE           Summary     Adaptable and friendly Case Worker and team player with comprehensive background in cris
Sales Executive,489,ADVOCATE,Senior,0.0416,"         CUSTOMER CARE ADVOCATE         Experience      Customer Care Advocate     04/2019  
                                to   Current      Company"
Sales Executive,490,ADVOCATE,Senior,0.0459,         SENIOR CUSTOMER SERVICE ADVOCATE           Professional Profile     Over ten years of management and customers services skills in retail and 
Sales Executive,491,ADVOCATE,Senior,0.0236,         FAMILY AND COMMUNITY ADVOCATE       Professional Summary          Affiliations    Creative problem solver & computer literate Experience in D
Sales Executive,492,ADVOCATE,Senior,0.0157,         SENIOR MEMBER SERVICE ADVOCATE        SHANNA    SCRUGGS         Professional Summary     Motivated customer service specialist with over  20 
Sales Executive,493,ADVOCATE,Senior,0.0788,         BUSINESS ADVOCATE BANKER      Cruz    Navarro      Cruz    Navarro       Professional Summary         Highly ambitious professional with back
Sales Executive,494,ADVOCATE,Senior,0.0248,"         CUSTOMER SERVICE ADVOCATE       Summary     Highly-motivated, coaching, and analytical health insurance leader.       Experience      Custome"
